chr	coord	gene_name	refseqID	rel_location	utr5_st	utr5_end	cds_st	cds_end	utr3_st	utr3_end	utr5_size	cds_size	utr3_size
chr17	7760104	LSMD1	ENST00000333775.5	1.894636	897	467	466	-55	-56	-101	430	521	45
chr17	7760109	LSMD1	ENST00000333775.5	1.885057	892	462	461	-60	-61	-106	430	521	45
chr17	7760414	LSMD1	ENST00000333775.5	1.628352	758	328	327	-194	-195	-240	430	521	45
chr17	7760418	LSMD1	ENST00000333775.5	1.620690	754	324	323	-198	-199	-244	430	521	45
chr17	7762869	CYB5D1	ENST00000332439.4	1.911208	777	626	625	-61	-62	-2731	151	686	2669
chr17	8109842	AURKB	ENST00000316199.6	1.631985	733	656	655	-382	-383	-515	77	1037	132
chr17	8109926	AURKB	ENST00000316199.6	1.551060	649	572	571	-466	-467	-599	77	1037	132
chr17	8172725	PFAS	ENST00000314666.6	2.117117	4292	4160	4159	143	142	-1078	132	4016	1220
chr17	8285504	RP11-849F2.7	ENST00000582471.1	1.385802	175	125	124	-199	-200	-2911	50	323	2711
chr17	8285504	RPL26	ENST00000578812.1	1.375375	166	125	124	-208	-209	-835	41	332	626
chr17	8286490	RP11-849F2.7	ENST00000582471.1	0.313725	15	-35	-36	-359	-360	-3071	50	323	2711
chr17	8286490	RPL26	ENST00000578812.1	0.523810	21	-20	-21	-353	-354	-980	41	332	626
chr17	8370679	NDEL1	ENST00000334527.7	2.297274	1572	1376	1375	338	337	-799	196	1037	1136
chr17	8377862	MYH10	ENST00000360416.3	2.787992	7422	7284	7283	1260	1259	-339	138	6023	1598
chr17	8378064	MYH10	ENST00000360416.3	2.661664	7220	7082	7081	1058	1057	-541	138	6023	1598
chr17	10584157	SCO1	ENST00000255390.5	2.356777	1245	1185	1184	279	278	-503	60	905	781
chr17	10584253	SCO1	ENST00000255390.5	2.234015	1149	1089	1088	183	182	-599	60	905	781
chr17	10584341	SCO1	ENST00000255390.5	2.121483	1061	1001	1000	95	94	-687	60	905	781
chr17	10584355	SCO1	ENST00000255390.5	2.103581	1047	987	986	81	80	-701	60	905	781
chr17	10596182	SCO1	ENST00000255390.5	1.508830	521	461	460	-445	-446	-1227	60	905	781
chr17	12895754	ELAC2	ENST00000338034.4	2.892272	3101	2862	2861	381	380	-46	239	2480	426
chr17	15878711	ADORA2B	ENST00000304222.2	2.136139	1385	1054	1053	55	54	-349	331	998	403
chr17	16004786	NCOR1	ENST00000268712.3	1.337020	2725	2468	2467	-4855	-4856	-7994	257	7322	3138
chr17	16285240	UBB	ENST00000302182.3	1.027536	410	19	18	-671	-672	-814	391	689	142
chr17	17105965	PLD6	ENST00000321560.3	2.065463	903	875	874	116	115	-1656	28	758	1771
chr17	17105965	RP11-45M22.4	ENST00000427497.3	2.997788	1690	1190	1189	902	901	-2	500	287	903
chr17	17116447	FLCN	ENST00000285071.4	2.361746	2716	2262	2261	522	521	-921	454	1739	1442
chr17	17116657	FLCN	ENST00000285071.4	2.216216	2506	2052	2051	312	311	-1131	454	1739	1442
chr17	17131288	FLCN	ENST00000285071.4	1.094253	618	164	163	-1576	-1577	-3019	454	1739	1442
chr17	17158259	COPS3	ENST00000539941.2	1.723597	1085	877	876	-335	-336	-606	208	1211	270
chr17	17163679	COPS3	ENST00000539941.2	1.669967	1020	812	811	-400	-401	-671	208	1211	270
chr17	17163721	COPS3	ENST00000539941.2	1.635314	978	770	769	-442	-443	-713	208	1211	270
chr17	17395298	MED9	ENST00000268711.3	2.282496	985	930	929	489	488	-1242	55	440	1730
chr17	17408948	PEMT	ENST00000395781.2	2.743494	980	899	898	200	199	-69	81	698	268
chr17	17408955	PEMT	ENST00000395781.2	2.717472	973	892	891	193	192	-76	81	698	268
chr17	17698454	RAI1	ENST00000353383.1	1.383150	2660	2192	2191	-3529	-3530	-5001	468	5720	1471
chr17	18087583	ALKBH5	ENST00000399138.4	1.021941	30	26	25	-1159	-1160	-2717	4	1184	1557
chr17	18110240	ALKBH5	ENST00000399138.4	1.812658	967	963	962	-222	-223	-1780	4	1184	1557
chr17	18168271	MIEF2	ENST00000323019.4	2.107942	1768	1558	1557	193	192	-1595	210	1364	1787
chr17	18181221	TOP3A	ENST00000321105.5	1.863273	2809	2595	2594	-411	-412	-1246	214	3005	834
chr17	18219462	SMCR8	ENST00000406438.3	1.127576	838	359	358	-2455	-2456	-2588	479	2813	132
chr17	19246677	B9D1	ENST00000477478.2	2.485411	1158	825	824	183	182	-194	333	641	376
chr17	19808361	AKAP10	ENST00000225737.6	2.612468	3325	3168	3167	1179	1178	-746	157	1988	1924
chr17	20903274	USP22	ENST00000261497.4	2.894001	4851	4648	4647	3070	3069	-364	203	1577	3433
chr17	20905794	USP22	ENST00000261497.4	2.160163	2331	2128	2127	550	549	-2884	203	1577	3433
chr17	20906365	USP22	ENST00000261497.4	1.986692	1760	1557	1556	-21	-22	-3455	203	1577	3433
chr17	21101464	TMEM11	ENST00000317635.5	2.165709	1223	752	751	173	172	-871	471	578	1043
chr17	21217960	MAP2K3	ENST00000342679.4	2.413861	1710	1462	1461	418	417	-592	248	1043	1009
chr17	21438263	C17orf51	ENST00000391411.5	2.042632	1221	964	963	298	297	-6692	257	665	6989
chr17	21438321	C17orf51	ENST00000391411.5	2.034335	1163	906	905	240	239	-6750	257	665	6989
chr17	26688642	TMEM199	ENST00000292114.3	2.151378	1084	995	994	368	367	-2063	89	626	2430
chr17	26874048	UNC119	ENST00000484980.1	2.453311	3866	705	704	267	266	-322	3161	437	588
chr17	26881147	PIGS	ENST00000308360.7	2.109244	2134	1759	1758	91	90	-742	375	1667	832
chr17	26919795	SPAG5	ENST00000321765.5	1.130374	799	467	466	-3115	-3116	-3240	332	3581	124
chr17	26942047	KIAA0100	ENST00000528896.2	2.056090	6817	6743	6742	35	34	-589	74	6707	623
chr17	26962096	KIAA0100	ENST00000528896.2	1.374031	2583	2509	2508	-4199	-4200	-4823	74	6707	623
chr17	27049884	RPL23A	ENST00000422514.2	1.749469	965	353	352	-118	-119	-596	612	470	477
chr17	27075665	TRAF4	ENST00000262395.5	1.538570	889	761	760	-652	-653	-2031	128	1412	1378
chr17	27076263	TRAF4	ENST00000262395.5	1.765039	1209	1081	1080	-332	-333	-1711	128	1412	1378
chr17	27076571	TRAF4	ENST00000262395.5	1.983015	1517	1389	1388	-24	-25	-1403	128	1412	1378
chr17	27076622	TRAF4	ENST00000262395.5	2.019579	1568	1440	1439	27	26	-1352	128	1412	1378
chr17	27206892	FLOT2	ENST00000394906.2	2.560359	2216	2139	2138	687	686	-539	77	1451	1225
chr17	27589658	NUFIP2	ENST00000225388.4	2.218201	4045	3987	3986	1899	1898	-6804	58	2087	8702
chr17	27591128	NUFIP2	ENST00000225388.4	2.049293	2575	2517	2516	429	428	-8274	58	2087	8702
chr17	27591496	NUFIP2	ENST00000225388.4	2.007009	2207	2149	2148	61	60	-8642	58	2087	8702
chr17	27591548	NUFIP2	ENST00000225388.4	2.001034	2155	2097	2096	9	8	-8694	58	2087	8702
chr17	27613664	NUFIP2	ENST00000225388.4	1.645594	1406	1348	1347	-740	-741	-9443	58	2087	8702
chr17	28576060	BLMH	ENST00000261714.6	1.981725	1517	1343	1342	-25	-26	-842	174	1367	816
chr17	28791836	CPD	ENST00000225719.4	2.000773	4222	4147	4146	4	3	-5171	75	4142	5174
chr17	29226390	TEFM	ENST00000580840.1	2.722502	1722	1686	1685	1005	1004	-386	36	680	1390
chr17	30696397	ZNF207	ENST00000394670.4	1.840404	1416	1248	1247	-237	-238	-12364	168	1484	12126
chr17	30696909	ZNF207	ENST00000394670.4	2.010802	1784	1616	1615	131	130	-11996	168	1484	12126
chr17	30696917	ZNF207	ENST00000394670.4	2.011462	1792	1624	1623	139	138	-11988	168	1484	12126
chr17	33954484	AP2B1	ENST00000262325.7	1.362118	1571	1019	1018	-1795	-1796	-4513	552	2813	2717
chr17	34052321	AP2B1	ENST00000262325.7	2.589772	4969	4417	4416	1603	1602	-1115	552	2813	2717
chr17	34052941	AP2B1	ENST00000262325.7	2.817881	5589	5037	5036	2223	2222	-495	552	2813	2717
chr17	35872635	DUSP14	ENST00000487847.1	1.437186	1238	261	260	-336	-337	-968	977	596	631
chr17	35878517	SYNRG	ENST00000339208.6	2.126961	4611	4471	4470	526	525	-3617	140	3944	4142
chr17	35973885	DDX52	ENST00000349699.2	2.100997	2299	2256	2255	456	455	-4059	43	1799	4514
chr17	35981210	DDX52	ENST00000349699.2	1.812778	1506	1463	1462	-337	-338	-4852	43	1799	4514
chr17	36889805	CISD3	ENST00000439660.2	2.061941	604	481	480	97	96	-1469	123	383	1565
chr17	36924416	PIP4K2B	ENST00000269554.3	2.381809	3259	2779	2778	1528	1527	-2474	480	1250	4001
chr17	37006703	RPL23	ENST00000479035.2	1.595745	384	252	251	-171	-172	-2436	132	422	2264
chr17	37006706	RPL23	ENST00000479035.2	1.588652	381	249	248	-174	-175	-2439	132	422	2264
chr17	37564238	MED1	ENST00000300651.6	1.892541	4459	4236	4235	-510	-511	-1384	223	4745	873
chr17	37618479	CDK12	ENST00000447079.4	1.034652	187	155	154	-4318	-4319	-8148	32	4472	3829
chr17	37687219	CDK12	ENST00000447079.4	1.921753	4155	4123	4122	-350	-351	-4180	32	4472	3829
chr17	37687435	CDK12	ENST00000447079.4	1.970042	4371	4339	4338	-134	-135	-3964	32	4472	3829
chr17	37884298	ERBB2	ENST00000406381.2	2.001618	4188	3679	3678	1	0	-617	509	3677	617
chr17	38151507	PSMD3	ENST00000264639.4	1.732087	1348	1175	1174	-430	-431	-809	173	1604	378
chr17	38175749	MED24	ENST00000394126.1	2.076389	3496	3078	3077	33	32	-399	418	3044	431
chr17	38249400	NR1D1	ENST00000246672.3	1.965312	2411	1781	1780	-64	-65	-360	630	1844	295
chr17	38278936	MSL1	ENST00000398532.4	1.038482	385	71	70	-1774	-1775	-4194	314	1844	2419
chr17	38285577	MSL1	ENST00000398532.4	1.581030	1386	1072	1071	-773	-774	-3193	314	1844	2419
chr17	38318277	CASC3	ENST00000264645.7	1.226799	704	479	478	-1633	-1634	-3411	225	2111	1777
chr17	38545185	TOP2A	ENST00000423485.1	2.584247	5340	5182	5181	586	585	-417	158	4595	1002
chr17	38545285	TOP2A	ENST00000423485.1	2.484546	5240	5082	5081	486	485	-517	158	4595	1002
chr17	38545726	TOP2A	ENST00000423485.1	2.044865	4799	4641	4640	45	44	-958	158	4595	1002
chr17	38546363	TOP2A	ENST00000423485.1	1.940165	4479	4321	4320	-275	-276	-1278	158	4595	1002
chr17	38556504	TOP2A	ENST00000423485.1	1.643386	3115	2957	2956	-1639	-1640	-2642	158	4595	1002
chr17	39847334	EIF1	ENST00000469257.1	2.138979	743	598	597	256	255	-1586	145	341	1841
chr17	39847447	EIF1	ENST00000469257.1	2.200326	856	711	710	369	368	-1473	145	341	1841
chr17	39958510	LEPREL4	ENST00000355468.3	2.692079	2479	2013	2012	699	698	-311	466	1313	1009
chr17	39978688	FKBP10	ENST00000321562.4	2.034783	1880	1777	1776	28	27	-777	103	1748	804
chr17	39978738	FKBP10	ENST00000321562.4	2.096894	1930	1827	1826	78	77	-727	103	1748	804
chr17	39979033	FKBP10	ENST00000321562.4	2.463354	2225	2122	2121	373	372	-432	103	1748	804
chr17	39979115	FKBP10	ENST00000321562.4	2.565217	2307	2204	2203	455	454	-350	103	1748	804
chr17	39979402	FKBP10	ENST00000321562.4	2.921739	2594	2491	2490	742	741	-63	103	1748	804
chr17	39981603	NT5C3B	ENST00000269534.8	2.390909	1152	1051	1050	172	171	-268	101	878	439
chr17	39983757	NT5C3B	ENST00000269534.8	1.756542	766	665	664	-214	-215	-654	101	878	439
chr17	40010575	KLHL11	ENST00000319121.3	1.725905	1604	1544	1543	-583	-584	-778	60	2126	194
chr17	40010705	KLHL11	ENST00000319121.3	1.664786	1474	1414	1413	-713	-714	-908	60	2126	194
chr17	40010855	KLHL11	ENST00000319121.3	1.594264	1324	1264	1263	-863	-864	-1058	60	2126	194
chr17	40010922	KLHL11	ENST00000319121.3	1.562764	1257	1197	1196	-930	-931	-1125	60	2126	194
chr17	40010965	KLHL11	ENST00000319121.3	1.542548	1214	1154	1153	-973	-974	-1168	60	2126	194
chr17	40023258	ACLY	ENST00000352035.2	2.892461	4241	4111	4110	805	804	-97	130	3305	901
chr17	40023779	ACLY	ENST00000352035.2	2.314856	3720	3590	3589	284	283	-618	130	3305	901
chr17	40023826	ACLY	ENST00000352035.2	2.262749	3673	3543	3542	237	236	-665	130	3305	901
chr17	40025800	ACLY	ENST00000352035.2	1.900786	3108	2978	2977	-328	-329	-1230	130	3305	901
chr17	40042503	ACLY	ENST00000352035.2	1.584997	2064	1934	1933	-1372	-1373	-2274	130	3305	901
chr17	40063795	ACLY	ENST00000352035.2	1.195705	777	647	646	-2659	-2660	-3561	130	3305	901
chr17	40065808	ACLY	ENST00000352035.2	1.148518	621	491	490	-2815	-2816	-3717	130	3305	901
chr17	40265516	KAT2A	ENST00000225916.5	2.279113	2718	2665	2664	151	150	-390	53	2513	540
chr17	40265581	KAT2A	ENST00000225916.5	2.158965	2653	2600	2599	86	85	-455	53	2513	540
chr17	40277718	RAB5C	ENST00000393860.3	2.103362	1050	734	733	83	82	-720	316	650	802
chr17	40278861	RAB5C	ENST00000393860.3	1.686636	763	447	446	-204	-205	-1007	316	650	802
chr17	40344533	GHDC	ENST00000301671.8	1.386064	1056	615	614	-978	-979	-1593	441	1592	614
chr17	40696327	NAGLU	ENST00000225927.2	2.336493	2403	2303	2302	71	70	-140	100	2231	210
chr17	40718127	COASY	ENST00000393818.2	2.459283	2291	1836	1835	141	140	-166	455	1694	306
chr17	40723707	MLX	ENST00000246912.4	2.052567	1035	983	982	86	85	-1550	52	896	1635
chr17	40724512	MLX	ENST00000246912.4	2.544621	1840	1788	1787	891	890	-745	52	896	1635
chr17	40766968	TUBG1	ENST00000251413.3	1.932891	1326	1265	1264	-91	-92	-284	61	1355	192
chr17	40767176	TUBG1	ENST00000251413.3	2.606218	1534	1473	1472	117	116	-76	61	1355	192
chr17	40931035	VPS25	ENST00000253794.2	1.902072	518	479	478	-52	-53	-582	39	530	529
chr17	40931168	VPS25	ENST00000253794.2	2.152830	651	612	611	81	80	-449	39	530	529
chr17	40949902	COA3	ENST00000328434.7	2.414520	520	498	497	177	176	-250	22	320	426
chr17	40949957	COA3	ENST00000328434.7	2.285714	465	443	442	122	121	-305	22	320	426
chr17	40962855	BECN1	ENST00000361523.4	1.943089	1408	1276	1275	-77	-78	-703	132	1352	625
chr17	40970613	BECN1	ENST00000361523.4	1.322986	569	437	436	-916	-917	-1542	132	1352	625
chr17	40994305	PSME3	ENST00000293362.3	2.325838	1674	1514	1513	710	709	-1469	160	803	2178
chr17	41150815	RPL27	ENST00000589913.1	1.116788	321	48	47	-363	-364	-375	273	410	11
chr17	41154718	RPL27	ENST00000589913.1	1.681265	553	280	279	-131	-132	-143	273	410	11
chr17	41154906	RPL27	ENST00000589913.1	1.924574	653	380	379	-31	-32	-43	273	410	11
chr17	41154925	RPL27	ENST00000589913.1	1.970803	672	399	398	-12	-13	-24	273	410	11
chr17	41196714	BRCA1	ENST00000309486.4	2.709841	6712	5685	5684	981	980	-401	1027	4703	1381
chr17	41197173	BRCA1	ENST00000309486.4	2.377713	6253	5226	5225	522	521	-860	1027	4703	1381
chr17	41197549	BRCA1	ENST00000309486.4	2.105644	5877	4850	4849	146	145	-1236	1027	4703	1381
chr17	41197768	BRCA1	ENST00000309486.4	1.984481	5658	4631	4630	-73	-74	-1455	1027	4703	1381
chr17	41246551	BRCA1	ENST00000309486.4	1.023172	1136	109	108	-4595	-4596	-5977	1027	4703	1381
chr17	41477131	ARL4D	ENST00000320033.4	1.051155	237	31	30	-575	-576	-1374	206	605	798
chr17	41598864	DHX8	ENST00000262415.3	1.871963	3265	3194	3193	-469	-470	-2292	71	3662	1822
chr17	41601265	DHX8	ENST00000262415.3	2.027427	3784	3713	3712	50	49	-1773	71	3662	1822
chr17	41601313	DHX8	ENST00000262415.3	2.053758	3832	3761	3760	98	97	-1725	71	3662	1822
chr17	41843803	DUSP3	ENST00000226004.3	2.909977	3795	3732	3731	3174	3173	-314	63	557	3487
chr17	41843861	DUSP3	ENST00000226004.3	2.893349	3737	3674	3673	3116	3115	-372	63	557	3487
chr17	41846579	DUSP3	ENST00000226004.3	2.114106	1019	956	955	398	397	-3090	63	557	3487
chr17	42270178	ATXN7L3	ENST00000389384.4	2.591131	2805	2497	2496	1453	1452	-1005	308	1043	2457
chr17	42284304	UBTF	ENST00000302904.4	2.138524	3093	2601	2600	306	305	-1903	492	2294	2208
chr17	42399096	SLC25A39	ENST00000225308.8	1.321970	514	340	339	-716	-717	-1092	174	1055	375
chr17	42431522	FAM171A2	ENST00000293443.7	1.830310	2220	2060	2059	-421	-422	-939	160	2480	517
chr17	42432362	FAM171A2	ENST00000293443.7	1.491737	1380	1220	1219	-1261	-1262	-1779	160	2480	517
chr17	42476172	GPATCH8	ENST00000434000.1	1.710877	3321	3039	3038	-1236	-1237	-1388	282	4274	151
chr17	42478568	GPATCH8	ENST00000434000.1	1.150409	925	643	642	-3632	-3633	-3784	282	4274	151
chr17	42478632	GPATCH8	ENST00000434000.1	1.135439	861	579	578	-3696	-3697	-3848	282	4274	151
chr17	42636816	FZD2	ENST00000315323.3	2.405229	1891	1760	1759	62	61	-91	131	1697	152
chr17	42882914	GJC1	ENST00000426548.1	1.228380	541	272	271	-919	-920	-7098	269	1190	6178
chr17	42928510	EFTUD2	ENST00000426333.2	2.099174	3348	3051	3050	132	131	-1199	297	2918	1330
chr17	42928513	EFTUD2	ENST00000426333.2	2.096920	3345	3048	3047	129	128	-1202	297	2918	1330
chr17	42928633	EFTUD2	ENST00000426333.2	2.006762	3225	2928	2927	9	8	-1322	297	2918	1330
chr17	43003470	KIF18B	ENST00000587309.1	2.176227	2823	2800	2799	298	297	-1393	23	2501	1690
chr17	43182250	NMT1	ENST00000592782.1	1.909457	1486	1356	1355	-135	-136	-3512	130	1490	3376
chr17	43183153	NMT1	ENST00000592782.1	2.043234	1767	1637	1636	146	145	-3231	130	1490	3376
chr17	43185826	NMT1	ENST00000592782.1	2.834765	4440	4310	4309	2819	2818	-558	130	1490	3376
chr17	43186201	NMT1	ENST00000592782.1	2.945810	4815	4685	4684	3194	3193	-183	130	1490	3376
chr17	43226206	HEXIM1	ENST00000332499.2	0.812700	1522	-351	-352	-1431	-1432	-3262	1873	1079	1830
chr17	43226448	HEXIM1	ENST00000332499.2	0.941836	1764	-109	-110	-1189	-1190	-3020	1873	1079	1830
chr17	43226546	HEXIM1	ENST00000332499.2	0.994130	1862	-11	-12	-1091	-1092	-2922	1873	1079	1830
chr17	43226928	HEXIM1	ENST00000332499.2	1.343519	2244	371	370	-709	-710	-2540	1873	1079	1830
chr17	43227354	HEXIM1	ENST00000332499.2	1.737963	2670	797	796	-283	-284	-2114	1873	1079	1830
chr17	43227546	HEXIM1	ENST00000332499.2	1.915741	2862	989	988	-91	-92	-1922	1873	1079	1830
chr17	43227633	HEXIM1	ENST00000332499.2	1.996296	2949	1076	1075	-4	-5	-1835	1873	1079	1830
chr17	43227638	HEXIM1	ENST00000332499.2	2.000546	2954	1081	1080	1	0	-1830	1873	1079	1830
chr17	43246890	HEXIM2	ENST00000307275.3	1.667828	1010	575	574	-286	-287	-517	435	860	230
chr17	44834390	NSF	ENST00000398238.4	2.731871	3542	3436	3435	1201	1200	-440	106	2234	1640
chr17	45198154	CDC27	ENST00000066544.3	2.045483	2715	2622	2621	147	146	-3085	93	2474	3231
chr17	45700067	NPEPPS	ENST00000322157.4	2.575959	3777	3541	3540	781	780	-575	236	2759	1355
chr17	45730156	KPNB1	ENST00000290158.4	1.074496	602	196	195	-2435	-2436	-5536	406	2630	3100
chr17	45753799	KPNB1	ENST00000290158.4	1.736222	2343	1937	1936	-694	-695	-3795	406	2630	3100
chr17	45754417	KPNB1	ENST00000290158.4	1.770429	2433	2027	2026	-604	-605	-3705	406	2630	3100
chr17	45757402	KPNB1	ENST00000290158.4	1.900798	2776	2370	2369	-261	-262	-3362	406	2630	3100
chr17	45760718	KPNB1	ENST00000290158.4	2.305708	3985	3579	3578	948	947	-2153	406	2630	3100
chr17	46005657	SP2	ENST00000376741.4	2.412180	2445	2309	2308	467	466	-666	136	1841	1132
chr17	46053334	CDK5RAP3	ENST00000536708.2	1.518797	936	828	827	-768	-769	-1038	108	1595	269
chr17	46136045	NFE2L1	ENST00000362042.3	1.586891	1976	1361	1360	-958	-959	-2797	615	2318	1838
chr17	46136438	NFE2L1	ENST00000362042.3	1.756361	2369	1754	1753	-565	-566	-2404	615	2318	1838
chr17	46138299	NFE2L1	ENST00000362042.3	2.704731	4230	3615	3614	1296	1295	-543	615	2318	1838
chr17	46620341	HOXB2	ENST00000330070.4	2.215496	2327	1160	1159	89	88	-324	1167	1070	412
chr17	46621001	HOXB2	ENST00000330070.4	1.466853	1667	500	499	-571	-572	-984	1167	1070	412
chr17	46626510	HOXB3	ENST00000470495.1	2.810109	3929	2482	2481	1186	1185	-278	1447	1295	1463
chr17	46627786	HOXB3	ENST00000470495.1	1.930556	2653	1206	1205	-90	-91	-1554	1447	1295	1463
chr17	46627838	HOXB3	ENST00000470495.1	1.890432	2601	1154	1153	-142	-143	-1606	1447	1295	1463
chr17	46671025	HOXB5	ENST00000239151.5	1.024691	298	20	19	-790	-791	-1742	278	809	951
chr17	46673503	HOXB6	ENST00000484302.2	2.127341	1569	947	946	272	271	-1864	622	674	2135
chr17	46690782	HOXB8	ENST00000239144.4	1.702186	748	514	513	-218	-219	-1074	234	731	855
chr17	46691975	HOXB8	ENST00000239144.4	1.125683	326	92	91	-640	-641	-1496	234	731	855
chr17	46699346	HOXB9	ENST00000311177.5	2.525229	1876	1669	1668	916	915	-828	207	752	1743
chr17	46804042	HOXB13	ENST00000290295.7	2.054267	1549	965	964	110	109	-1917	584	854	2026
chr17	47481494	PHB	ENST00000300408.3	2.914894	1751	1679	1678	860	859	-80	72	818	939
chr17	47481799	PHB	ENST00000300408.3	2.590426	1446	1374	1373	555	554	-385	72	818	939
chr17	47677212	SPOP	ENST00000393331.3	2.353887	2123	1653	1652	528	527	-964	470	1124	1491
chr17	47677580	SPOP	ENST00000393331.3	2.107239	1755	1285	1284	160	159	-1332	470	1124	1491
chr17	47780567	SLC35B1	ENST00000240333.6	1.768834	866	745	744	-224	-225	-739	121	968	514
chr17	47787876	FAM117A	ENST00000240364.2	2.802817	2182	2103	2102	741	740	-182	79	1361	922
chr17	48212404	PPP1R9B	ENST00000316878.6	2.183417	2742	2740	2739	292	291	-1300	2	2447	1591
chr17	48226761	PPP1R9B	ENST00000316878.6	1.454248	1114	1112	1111	-1336	-1337	-2928	2	2447	1591
chr17	48445432	MRPL27	ENST00000442592.3	2.904200	2237	2201	2200	1916	1915	-203	36	284	2118
chr17	48445471	MRPL27	ENST00000442592.3	2.885795	2198	2162	2161	1877	1876	-242	36	284	2118
chr17	48445515	MRPL27	ENST00000442592.3	2.865031	2154	2118	2117	1833	1832	-286	36	284	2118
chr17	48458231	EME1	ENST00000393271.2	1.960616	1764	1683	1682	-69	-70	-589	81	1751	519
chr17	48458595	EME1	ENST00000393271.2	2.567308	2128	2047	2046	295	294	-225	81	1751	519
chr17	48458952	LRRC59	ENST00000225972.7	2.798286	2556	2321	2320	1397	1396	-353	235	923	1749
chr17	48458992	LRRC59	ENST00000225972.7	2.775429	2516	2281	2280	1357	1356	-393	235	923	1749
chr17	48460419	LRRC59	ENST00000225972.7	1.924242	1089	854	853	-70	-71	-1820	235	923	1749
chr17	48460429	LRRC59	ENST00000225972.7	1.913420	1079	844	843	-80	-81	-1830	235	923	1749
chr17	48472301	LRRC59	ENST00000225972.7	1.166667	389	154	153	-770	-771	-2520	235	923	1749
chr17	48562515	RSAD1	ENST00000258955.2	2.263016	1706	1622	1621	293	292	-821	84	1328	1113
chr17	48773405	ANKRD40	ENST00000285243.6	1.957543	1329	1060	1059	-47	-48	-2854	269	1106	2806
chr17	48827978	LUC7L3	ENST00000505658.1	1.966128	1443	1255	1254	-44	-45	-5596	188	1298	5551
chr17	48829874	LUC7L3	ENST00000505658.1	2.333573	3339	3151	3150	1852	1851	-3700	188	1298	5551
chr17	48829883	LUC7L3	ENST00000505658.1	2.335195	3348	3160	3159	1861	1860	-3691	188	1298	5551
chr17	48940699	TOB1	ENST00000499247.2	1.655106	1113	680	679	-358	-359	-1115	433	1037	756
chr17	49052228	SPAG9	ENST00000262013.7	1.908724	3812	3604	3603	-362	-363	-4460	208	3965	4097
chr17	49239161	NME1	ENST00000511355.1	2.520611	1016	931	930	682	681	-628	85	248	1309
chr17	49239190	NME1	ENST00000511355.1	2.542748	1045	960	959	711	710	-599	85	248	1309
chr17	49239206	NME1	ENST00000511355.1	2.554962	1061	976	975	727	726	-583	85	248	1309
chr17	49245637	NME1-NME2	ENST00000608447.1	1.660978	756	581	580	-298	-299	-436	175	878	137
chr17	49245637	NME2	ENST00000555572.1	1.660978	756	581	580	-298	-299	-436	175	878	137
chr17	49245646	NME1-NME2	ENST00000608447.1	1.671217	765	590	589	-289	-290	-427	175	878	137
chr17	49245646	NME2	ENST00000555572.1	1.671217	765	590	589	-289	-290	-427	175	878	137
chr17	53040777	COX11	ENST00000299335.3	1.647413	676	538	537	-293	-294	-1820	138	830	1526
chr17	55183514	AKAP1	ENST00000337714.3	1.254056	921	689	688	-2023	-2024	-3048	232	2711	1024
